movieId,title,cluster_no
74685,"Crazies, The",2
74688,Dear John,13
74696,Last Train Home,0
74698,Tooth Fairy,1
74727,Gentlemen of Fortune (Dzhentlmeny udachi),6
74750,[REC]²,3
74754,"Room, The",10
74789,Alice in Wonderland,4
74791,"Town Called Panic, A (Panique au village)",11
74795,Green Zone,15
74851,From Paris with Love,9
74868,Dorian Gray,8
74916,Greenberg,16
74946,She's Out of My League,1
74948,Harry Brown,6
75341,Remember Me,13
75389,"Burrowers, The",3
75395,Frozen,15
75416,Generation X,14
75446,Little Ashes,0
75803,Our Family Wedding,1
75805,"Bounty Hunter, The",5
75813,Leaves of Grass,6
75816,Women in Trouble,1
75947,Mondo Cane,11
75985,Repo Men,2
76030,Case 39,3
76054,Oceans (Océans),0
76060,"Slammin' Salmon, The",1
76077,Hot Tub Time Machine,1
76091,Mother (Madeo),6
76093,How to Train Your Dragon,4
76143,"Bone Man, The (Der Knochenmann)",6
76173,Micmacs (Micmacs à tire-larigot),1
76175,Clash of the Titans,14
76251,Kick-Ass,1
76293,Date Night,5
76301,"Emperor's New Groove 2: Kronk's New Groove, The",12
76738,Steam of Life (Miesten vuoro),11
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón),14
76751,American Drug War: The Last White Hope,11
76763,"Runaways, The",0
77177,Wild China,11
77191,Death at a Funeral,1
77201,Valhalla Rising,0
77206,Diary of a Wimpy Kid,1
77233,"Union: The Business Behind Getting High, The",1
77266,Disgrace,0
77364,"Losers, The",2
77414,"Last Song, The",13
77421,Cyrus,10
77427,"Human Centipede, The (First Sequence)",17
77455,Exit Through the Gift Shop,1
77561,Iron Man 2,2
77667,MacGruber,1
77688,Three Men and a Cradle (3 hommes et un couffin),1
77709,"Sky Crawlers, The (Sukai kurora)",4
77795,Cargo,8
77798,"Nightmare on Elm Street, A",3
77800,Four Lions,16
77841,St Trinian's 2: The Legend of Fritton's Gold,1
77846,12 Angry Men,6
77866,Robin Hood,14
77881,Lovers & Leavers (Kuutamolla),13
77893,Merantau,0
77931,Stingray Sam,1
78034,Cemetery Junction,10
78039,Blue Valentine,13
78041,Killers,1
78088,Buried,3
78103,Shake Hands with the Devil,0
78105,Prince of Persia: The Sands of Time,14
78116,Please Give,16
78142,Baarìa,16
78160,Ricky Gervais Live: Animals,1
78174,Sex and the City 2,10
78209,Get Him to the Greek,1
78218,Unthinkable,15
78264,"Back-up Plan, The",5
78266,Splice,8
78316,Letters to Juliet,13
78349,Exam,3
78467,Jonah Hex,15
78469,"A-Team, The",2
78499,Toy Story 3,12
78544,Ricky Gervais Live 3: Fame,1
78574,Winter's Bone,15
78620,"Scalphunters, The",1
78626,Barking Dogs Never Bite (Flandersui gae),1
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),12
78703,TiMER,10
78746,Best Worst Movie,11
78772,"Twilight Saga: Eclipse, The",3
78836,Enter the Void,0
78893,"Last Airbender, The",14
78959,Endgame,0
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy,11
79008,South Park: Imaginationland,12
79057,Predators,2
79073,When You're Strange,11
79091,Despicable Me,12
79132,Inception,9
79134,Grown Ups,1
79139,"Sorcerer's Apprentice, The",12
79185,Knight and Day,5
79224,"Karate Kid, The",0
79242,"Kids Are All Right, The",16
79251,"Serbian Film, A (Srpski film)",3
79259,Cherrybomb,15
79274,Batman: Under the Red Hood,7
79293,Salt,2
79299,"No. 1 Ladies' Detective Agency, The",1
79333,Watch Out for the Automobile (Beregis avtomobilya),5
79357,Mr. Nobody,13
79428,Dinner for Schmucks,1
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka),6
79536,Hellsinki (Rööperi),6
79553,Ip Man 2,7
79572,Ramona and Beezus,1
79590,"Rebound, The",5
79592,"Other Guys, The",1
79677,"Two Escobars, The",11
79684,Paper Man,16
79695,"Expendables, The",2
79702,Scott Pilgrim vs. the World,5
79798,I Killed My Mother (J'ai tué ma mère),0
79868,Heartless,3
79879,Piranha (Piranha 3D),3
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The",14
79897,Get Low,16
79946,"Joneses, The",16
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),14
80094,"Last Exorcism, The",3
80124,Sisters (Syostry),9
80126,"American, The",15
80139,Jackass 2.5,1
80162,"Horde, The (La Horde)",3
80166,"Switch, The",5
80219,Machete,9
80241,Going the Distance,5
80363,Resident Evil: Afterlife,2
80454,Princess (Prinsessa),0
80463,"Social Network, The",0
80478,"Man Vanishes, A (Ningen Johatsu)",0
80489,"Town, The",6
80549,Easy A,5
80551,Eat Pray Love,13
80553,Howl,0
80572,I'm Still Here,16
80584,"Patrik Age 1.5 (Patrik 1,5)",10
80586,Flipped,10
80590,Wall Street: Money Never Sleeps,0
80615,Legend of the Guardians: The Owls of Ga'Hoole,4
80693,It's Kind of a Funny Story,16
80727,Middle Men,16
80748,Alice in Wonderland,4
80831,Let Me In,17
80834,Sintel,4
80839,Secretariat,0
80846,Devil,3
80858,You Again,1
80860,Life as We Know It,5
80862,Catfish,11
80864,You Will Meet a Tall Dark Stranger,5
80880,Stone,15
80906,Inside Job,11
80917,Monsters,0
80969,Never Let Me Go,13
81018,"Illusionist, The (L'illusionniste)",11
81087,Luck by Chance,0
81132,Rubber,9
81156,Jackass 3D,1
81158,Restrepo,11
81191,Waiting for 'Superman',11
81229,Red,1
81257,In a Better World (Hævnen),0
81383,Heartbreaker (L'Arnacoeur),5
81417,Paranormal Activity 2,17
81456,Heartbeats (Les amours imaginaires),13
81512,Hereafter,0
81520,Undisputed III: Redemption,9
81535,Saw VII 3D - The Final Chapter,3
81537,Due Date,1
81562,127 Hours,15
81564,Megamind,12
81591,Black Swan,15
81681,I Shot Jesse James,13
81782,Unstoppable,15
81784,Morning Glory,10
81786,Certified Copy (Copie conforme),0
81788,"Next Three Days, The",6
81791,Somewhere,0
81819,Biutiful,0
81831,"First Beautiful Thing, The (La prima cosa bella)",16
81834,Harry Potter and the Deathly Hallows: Part 1,14
81845,"King's Speech, The",0
81847,Tangled,12
81910,"Art of the Steal, The",11
81932,"Fighter, The",0
81949,"Romantics, The",10
82041,"Loved Ones, The",17
82053,Casino Jack,1
82088,Vincent Wants to Sea (Vincent will meer),0
82093,London Boulevard,13
82095,Skyline,8
82152,Beastly,13
82167,Love and Other Drugs,10
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",4
82202,"Tourist, The",15
82242,Rare Exports: A Christmas Tale (Rare Exports),1
82366,Hatchet II,3
82378,All Good Things,15
82459,True Grit,11
82461,Tron: Legacy,14
82499,How Do You Know,10
82527,Barney's Version,0
82534,"Company Men, The",0
82641,"One-Armed Swordsman, The (Dubei dao)",0
82667,I Saw the Devil (Akmareul boatda),6
82684,Trash Humpers,0
82744,Faster,9
82765,Little Big Soldier (Da bing xiao jiang),14
82767,Rabbit Hole,0
82848,One Week,1
82852,Little Fockers,1
82854,Gulliver's Travels,12
82857,Sweetgrass,11
83086,Burlesque,13
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti)",4
83134,Tucker & Dale vs Evil,1
83177,Yogi Bear,1
83270,Made in Dagenham,16
83349,"Green Hornet, The",9
83369,"Way Back, The",0
83374,"Warrior's Way, The",7
83480,Season of the Witch,4
83601,Amer,0
83613,Cowboys & Aliens,2
83796,Anything for Her (Pour elle),6
83803,Day & Night,4
83827,Marwencol,11
83910,"Dilemma, The",16
83969,Down Argentine Way,10
83976,"Trip, The",16
84152,Limitless,8
84156,Happy People: A Year in the Taiga,11
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),7
84189,I Spit on Your Grave,3
84240,Even the Rain (También la lluvia),0
84246,It Happened on Fifth Avenue,5
84273,Zeitgeist: Moving Forward,11
84374,No Strings Attached,5
84392,"Lincoln Lawyer, The",6
84414,All-Star Superman,14
84512,Girls About Town,1
84523,Kill! (Kiru),16
84553,Pekka ja Pätkä salapoliiseina,1
84601,Unknown,15
84615,Cedar Rapids,1
84637,Gnomeo & Juliet,12
84696,Burke and Hare,1
84716,Castaway on the Moon (Kimssi pyoryugi),10
84772,Paul,1
84799,"Asphyx, The",8
84844,Brother 2 (Brat 2),6
84847,Emma,10
84942,Drive Angry,2
84944,Rango,12
84950,Take Me Home Tonight,16
84952,Confessions (Kokuhaku),0
84954,"Adjustment Bureau, The",8
85020,"Mechanic, The",15
85022,Hall Pass,1
85025,"Eagle, The",0
85056,I Am Number Four,2
85131,Battle: Los Angeles,7
85179,Summer Wars (Samâ wôzu),12
85213,"Sunset Limited, The",0
85259,Winnie the Pooh and the Honey Tree,4
85261,Mars Needs Moms,12
85295,Scooby-Doo! Curse of the Lake Monster,12
85316,Winnie the Pooh and Tigger Too,4
85334,Hard Ticket to Hawaii,1
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),9
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1),9
85367,Just Go with It,5
85394,Cave of Forgotten Dreams,11
85397,Red Riding Hood,3
85399,"Big Mommas: Like Father, Like Son",1
85401,Super,16
85412,"Troll Hunter, The (Trolljegeren)",17
85414,Source Code,2
85438,Jane Eyre,13
85510,Sucker Punch,2
85565,Chalet Girl,5
85736,BURN-E,4
85774,Senna,11
85780,Family Guy Presents: It's a Trap,1
85788,Insidious,3
85796,Hobo with a Shotgun,9
85881,Win Win,16
85885,Room in Rome (Habitación en Roma),13
86000,Boy,16
86014,Diary of a Wimpy Kid: Rodrick Rules,1
86028,Henry's Crime,1
86059,Hop,12
86066,Playing the Victim (Izobrazhaya zhertvu),1
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),3
86142,13 Assassins (Jûsan-nin no shikaku),7
86190,Hanna,2
86237,Connections,11
86279,Into Eternity,11
86286,Daffy Duck's Quackbusters,12
86290,American: The Bill Hicks Story,1
86293,Arthur,1
86295,Scream 4,3
86298,Rio,12
86320,Melancholia,0
86332,Thor,14
86345,Louis C.K.: Hilarious,1
86347,Louis C.K.: Chewed Up,1
86355,Atlas Shrugged: Part 1,0
86377,Louis C.K.: Shameless,1
86487,Mildred Pierce,0
86504,Voices from the List,11
86548,Water for Elephants,13
86593,African Cats,11
86628,Kill the Irishman,9
86644,"Fast Five (Fast and the Furious 5, The)",9
86668,Louis Theroux: Law & Disorder,11
86721,Idiots and Angels,0
86781,Incendies,0
86815,Soul Surfer,0
86817,Something Borrowed,10
86833,Bridesmaids,1
86835,Priest,2
86864,Mothra (Mosura),4
86880,Pirates of the Caribbean: On Stranger Tides,14
86882,Midnight in Paris,5
86892,The Man from Nowhere,9
86898,"Tree of Life, The",0
86911,"Hangover Part II, The",1
86922,Nothing to Declare (Rien à déclarer),1
86960,Across the Hall,3
87028,"Roommate, The",15
87192,Attack the Block,7
87194,The Way,16
87197,Let the Bullets Fly,1
87222,Kung Fu Panda 2,12
87232,X-Men: First Class,2
87234,Submarine,10
87287,American Grindhouse,11
87298,Everything Must Go,16
87304,Beginners,0
87306,Super 8,8
87413,Bernie,16
87430,Green Lantern,14
87444,Elektra Luxx,1
87483,Mr. Popper's Penguins,1
87485,Bad Teacher,1
87520,Transformers: Dark of the Moon,14
87522,Larry Crowne,10
87529,Your Highness,14
87660,Too Big to Fail,0
87785,Takers,9
87834,My Life as McDull (Mak dau goo si),16
87867,Zookeeper,1
87869,Horrible Bosses,1
87876,Cars 2,12
87960,Between the Folds,11
88069,Delhi Belly,1
88094,Upside Down: The Creation Records Story,11
88108,Monte Carlo,5
88125,Harry Potter and the Deathly Hallows: Part 2,14
88129,Drive,6
88140,Captain America: The First Avenger,2
88163,"Crazy, Stupid, Love.",10
88179,One Day,13
88235,"Guard, The",1
88267,Winnie the Pooh,12
88272,"Woman, The",17
88327,"New One-Armed Swordsman, The (Xin du bi dao)",0
88345,Mike's New Car,1
88356,"Smurfs, The",12
88405,Friends with Benefits,5
88448,Paper Birds (Pájaros de papel),16
88515,Blitz,9
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",6
88672,Our Idiot Brother,1
88697,SUBWAYStories: Tales from the Underground,0
88699,Death Race 2,2
88744,Rise of the Planet of the Apes,2
88746,Terri,1
88785,"Change-Up, The",1
88810,"Help, The",0
88812,30 Minutes or Less,9
88911,My Afternoons with Margueritte (La tête en friche),1
88932,Final Destination 5,3
88954,"Very Harold & Kumar 3D Christmas, A",1
89028,Don't Be Afraid of the Dark,3
89030,Fright Night,1
89039,Another Earth,13
89047,Hesher,0
89072,Stake Land,17
89085,"Debt, The",15
89087,Colombiana,2
89090,Bill Cunningham New York,11
89118,"Skin I Live In, The (La piel que habito)",0
89190,Conan the Barbarian,14
89208,Walled In,3
89281,Birdemic: Shock and Terror,3
89305,"Inbetweeners Movie, The",1
89343,Red State,9
89386,Pearl Jam Twenty,11
89388,I Don't Know How She Does It,1
89427,Shark Night 3D,3
89470,Contagion,8
89492,Moneyball,0
89580,Neds,0
89582,Cold Fish (Tsumetai nettaigyo),15
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,4
89678,Northanger Abbey,13
89745,"Avengers, The",14
89753,Tinker Tailor Soldier Spy,15
89759,"Separation, A (Jodaeiye Nader az Simin)",0
89761,"Dangerous Method, A",15
89774,Warrior,0
89804,"Ides of March, The",0
89837,Kill List,3
89840,Killer Elite,2
89862,Bellflower,13
89864,50/50,16
89898,Generation P,16
89904,The Artist,10
89939,Gigi,1
89945,BlinkyTM,8
90057,Take Shelter,0
90243,Three Outlaw Samurai (Sanbiki no samurai),0
90245,Antonio Gaudí,11
90249,Real Steel,7
90343,Footloose,16
90345,"Thing, The",8
90353,Beautiful Boy,0
90357,Tyrannosaur,0
90374,Martha Marcy May Marlene,15
90376,We Need to Talk About Kevin,15
90384,Behind Enemy Lines II: Axis of Evil,2
90403,"Three Musketeers, The",14
90405,In Time,8
90428,Margaret,0
90430,Carnage,16
90439,Margin Call,15
90469,Paranormal Activity 3,17
90471,Puncture,0
90522,Johnny English Reborn,1
90524,Abduction,15
90528,This Must Be the Place,6
90531,Shame,0
90576,What's Your Number?,5
90600,Headhunters (Hodejegerne),9
90603,Batman: Year One,9
90630,Miss Representation,11
90647,Puss in Boots,12
90717,Tower Heist,9
90719,J. Edgar,0
90738,"Double, The",9
90746,"Adventures of Tintin, The",7
90769,Starsuckers,11
90809,Tomboy,0
90863,George Harrison: Living in the Material World,11
90866,Hugo,0
90888,Immortals,0
90890,Jack and Jill,1
90943,Into the Abyss,11
90945,"Sign of Four, The",6
91077,"Descendants, The",16
91079,Like Crazy,13
91094,"Muppets, The",1
91104,"Twilight Saga: Breaking Dawn - Part 1, The",13
91126,War Horse,0
91128,"Rum Diary, The",16
91233,Lifted,1
91261,Hipsters (Stilyagi),13
91266,Another Cinderella Story,5
91273,Bunraku,0
91323,"Sitter, The",1
91325,Extremely Loud and Incredibly Close,0
91337,Play the Game,5
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),12
91355,Asterix and the Vikings (Astérix et les Vikings),12
91386,Happy Feet Two,12
91414,Arthur Christmas,16
91470,Violet & Daisy,0
91483,Bullet to the Head,9
91485,"Expendables 2, The",14
91488,"Snowman, The",4
91500,The Hunger Games,2
91529,"Dark Knight Rises, The",14
91535,"Bourne Legacy, The",2
91542,Sherlock Holmes: A Game of Shadows,9
91571,Coriolanus,15
91622,Young Adult,16
91628,New Year's Eve,5
91630,Mission: Impossible - Ghost Protocol,2
91653,We Bought a Zoo,16
91658,"Girl with the Dragon Tattoo, The",15
91660,"Darkest Hour, The",2
91666,Last Holiday,10
91671,Alvin and the Chipmunks: Chipwrecked,1
91688,Salvation Boulevard,1
91690,Friends with Kids,1
91784,Girl Walks Into a Bar,16
91842,Contraband,9
91860,"Way South, The (De weg naar het zuiden)",11
91869,Being Elmo: A Puppeteer's Journey,11
91873,Joyful Noise,1
91890,"Iron Lady, The",0
91935,Albatross,0
91947,"Revenant, The",1
91974,Underworld: Awakening,17
91976,"Grey, The",0
91978,Man on a Ledge,6
91981,Sacrifice (Zhao shi gu er),0
92008,Haywire,2
92046,Contact High,1
92048,"Whistleblower, The",15
92094,Einstein and Eddington,0
92192,Apollo 18,8
92198,Seeking Justice,15
92234,Red Tails,14
92243,"Flowers of War, The (Jin líng shí san chai)",0
92259,Intouchables,16
92264,One for the Money,9
92309,"Innkeepers, The",3
92348,Puss in Boots (Nagagutsu o haita neko),12
92391,Grave Encounters,17
92420,Chronicle,2
92422,"Woman in Black, The",15
92427,Woman in Love (Rubbeldiekatz),1
92439,"Art of Getting By, The",13
92475,All Watched Over by Machines of Loving Grace,11
92494,Dylan Moran: Monster,1
92507,Safe House,9
92509,"Vow, The",13
92535,Louis C.K.: Live at the Beacon Theater,1
92637,Pitfall (Otoshiana),6
92643,Monsieur Lazhar,16
92665,"For a Good Time, Call...",10
92674,Janie Jones,0
92681,Journey 2: The Mysterious Island,14
92694,Perfect Sense,13
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),4
92760,"Atomic Brain, The",8
92938,Ghost Rider: Spirit of Vengeance,2
92954,Prayers for Bobby,0
93006,"Very Potter Musical, A",1
93008,"Very Potter Sequel, A",1
93022,Miss Nobody,1
93040,"Civil War, The",11
93114,Ro.Go.Pa.G.,16
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)",1
93139,Mega Shark vs. Crocosaurus,14
93193,Red Hill,6
93208,Mickey's The Prince and the Pauper,4
93242,Gone,15
93270,Project X,1
93272,Dr. Seuss' The Lorax,4
93287,"Big Year, The",1
93297,Act of Valor,2
93320,Trailer Park Boys,1
93326,This Means War,5
93363,John Carter,14
93443,Goon,16
93502,"Ledge, The",15
93510,21 Jump Street,9
93512,"Jeff, Who Lives at Home",16
93563,Lockout,2
93598,"Snowtown (Snowtown Murders, The)",6
93610,Space Battleship Yamato,14
93721,Jiro Dreams of Sushi,11
93723,Damsels in Distress,5
93740,Salmon Fishing in the Yemen,10
93766,Wrath of the Titans,14
93790,Detachment,0
93805,Iron Sky,7
93819,Absentia,17
93831,American Reunion (American Pie 4),1
93838,The Raid: Redemption,9
93840,"Cabin in the Woods, The",8
93855,God Bless America,16
93980,"Three Stooges, The",1
93982,"Raven, The",3
93988,North & South,13
94011,"Big Bang, The",2
94015,Mirror Mirror,12
94018,Battleship,2
94070,"Best Exotic Marigold Hotel, The",16
94122,Comic-Con Episode IV: A Fan's Hope,11
94130,Bully,11
94150,Hysteria,5
94160,Dante's Inferno: An Animated Epic,7
94262,"Atomic Submarine, The",8
94266,"Five-Year Engagement, The",5
94323,Think Like a Man,1
94325,"Lucky One, The",0
94405,Safe,9
94478,Dark Shadows,1
94494,96 Minutes,15
94503,"Decoy Bride, The",5
94661,Rocket Singh: Salesman of the Year,16
94677,"Dictator, The",1
94735,Walking with Monsters,11
94777,Men in Black III (M.III.B.) (M.I.B.³),7
94780,Snow White and the Huntsman,14
94799,Sound of My Voice,0
94810,Eva,0
94833,"Pirates! Band of Misfits, The",12
94864,Prometheus,7
94867,"Pact, The",3
94896,Bernie,16
94919,Inhale,15
94931,Take This Waltz,13
94953,Wanderlust,1
94959,Moonrise Kingdom,10
94985,Get the Gringo,9
95004,Superman/Doomsday,7
95067,"Thousand Words, A",16
95088,Safety Not Guaranteed,16
95105,Madagascar 3: Europe's Most Wanted,12
95135,Your Sister's Sister,16
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),4
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),4
95149,Superman/Batman: Public Enemies,7
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),4
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),2
95167,Brave,4
95170,Beauty and the Beast: The Enchanted Christmas,4
95175,Front of the Class,0
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),14
95193,Pocahontas II: Journey to a New World,4
95199,What to Expect When You're Expecting,10
95201,To Rome with Love,1
95207,Abraham Lincoln: Vampire Hunter,3
95218,First Position,11
95307,Rock of Ages,16
95309,Seeking a Friend for the End of the World,10
95311,Presto,12
95313,Jack-Jack Attack,12
95377,One Man Band,1
95441,Ted,1
95449,Magic Mike,13
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),14
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),14
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),14
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),14
95508,Cleanskin,6
95510,"Amazing Spider-Man, The",14
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),14
95543,Ice Age 4: Continental Drift,12
95558,Beasts of the Southern Wild,0
95583,Savages,6
95624,"Firm, The",0
95633,Spirit Camp,17
95654,Geri's Game,4
95690,Some Guy Who Kills People,1
95717,Treasure Island,11
95720,"Watch, The",1
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",4
95744,2 Days in New York,1
95761,Killer Joe,6
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),14
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),14
95796,Anaconda: The Offspring,2
95839,"Christmas Carol, A",0
95843,Goodbye Charlie,5
95858,For the Birds,12
95873,Ruby Sparks,5
95875,Total Recall,2
95939,"Angels' Share, The",16
95949,"Immature, The (Immaturi)",1
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),14
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),14
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),14
96020,Sidewalls (Medianeras),0
96079,Skyfall,2
96084,Hands Over the City (Le mani sulla città),0
96110,"Campaign, The",1
96114,Brake,6
96121,Hope Springs,16
96150,"Queen of Versailles, The",11
96281,ParaNorman,12
96283,Diary of a Wimpy Kid: Dog Days,1
96373,Broken,0
96411,6 Days to Air: The Making of South Park,11
96417,Premium Rush,2
96430,"Odd Life of Timothy Green, The",16
96432,Lawless,6
96448,Piranha 3DD (a.k.a. Piranha DD),1
96471,Prime Suspect 3,6
96488,Searching for Sugar Man,11
96518,Prime Suspect 6: The Last Witness,15
96520,Prime Suspect: The Lost Child,0
96530,Conception,5
96563,Paradise Lost 3: Purgatory,11
96567,"Words, The",13
96588,Pitch Perfect,1
96606,Samsara,11
96608,Runaway Brain,1
96610,Looper,7
96616,That's My Boy,1
96655,Robot & Frank,16
96691,Resident Evil: Retribution,7
96726,Lola Versus,5
96728,"Master, The",0
96737,Dredd,7
96811,End of Watch,6
96815,V/H/S,3
96821,"Perks of Being a Wallflower, The",13
96829,"Hunt, The (Jagten)",0
96832,Holy Motors,0
96861,Taken 2,9
96917,House at the End of the Street,3
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),5
96945,Love Lasts Three Years (L'amour dure trois ans),10
96964,"Tall Man, The",6
96975,LOL,10
97024,Rust and Bone (De rouille et d'os),13
97168,Marley,11
97172,Frankenweenie,1
97188,Sinister,3
97194,"Thing: Terror Takes Shape, The",11
97225,Hotel Transylvania,12
97230,Side by Side,11
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),9
97304,Argo,15
97306,Seven Psychopaths,1
97328,Liberal Arts,16
97470,Catch .44,15
97643,[REC]³ 3 Génesis,3
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),1
97701,Paranormal Activity 4,17
97742,Alex Cross,9
97752,Cloud Atlas,0
97757,'Hellboy': The Seeds of Creation,14
97785,Silent Hill: Revelation 3D,3
97836,Here Comes the Boom,1
97858,Mental,16
97860,Killing Them Softly,6
97866,"Imposter, The",11
97870,"Sessions, The (Surrogate, The)",0
97904,Smashed,16
97913,Wreck-It Ralph,1
97921,Silver Linings Playbook,16
97923,Flight,0
97936,Anna Karenina,0
97938,Life of Pi,0
97950,"Man with the Iron Fists, The",14
97988,"Bay, The",8
98061,Himizu,6
98083,Jackass 3.5,1
98122,Indie Game: The Movie,11
98124,"Batman: The Dark Knight Returns, Part 1",7
98154,Lincoln,0
98160,Nature Calls,1
98175,Vamps,5
98203,"Twilight Saga: Breaking Dawn - Part 2, The",13
98230,10 Years,10
98239,Red Dawn,7
98243,Rise of the Guardians,4
98279,"Fantastic Fear of Everything, A",1
98296,Deadfall,6
98361,Byzantium,15
98491,Paperman,5
98499,"Fearless Hyena, The (Xiao quan guai zhao)",1
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),1
98585,Hitchcock,0
98604,From Up on Poppy Hill (Kokuriko-zaka kara),13
98607,Redline,7
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),9
98633,My Lucky Stars (Fuk sing go jiu),1
98697,"Money Money Money (L'aventure, c'est l'aventure)",1
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",1
98809,"Hobbit: An Unexpected Journey, The",4
98836,Hyde Park on Hudson,16
98908,How to Make Love to a Woman,5
98961,Zero Dark Thirty,15
99005,Fire with Fire,9
99007,Warm Bodies,5
99030,Wrong,16
99087,Playing for Keeps,5
99106,"Guilt Trip, The",1
99112,Jack Reacher,9
99114,Django Unchained,0
99117,This Is 40,0
99122,I Bought a Vampire Motorcycle,1
99130,Ice Cream Man,1
99145,"Impossible, The (Imposible, Lo)",15
99149,"Misérables, Les",13
99191,Campfire Tales,17
99415,Parental Guidance,1
99437,John Dies at the End,17
99532,"Misérables, Les",13
99574,Promised Land,0
99636,English Vinglish,16
99638,Fish Story (Fisshu sutôrî),1
99721,Texas Chainsaw 3D,3
99728,Gangster Squad,9
99750,"Iceman, The",6
99764,It's Such a Beautiful Day,16
99813,"Batman: The Dark Knight Returns, Part 2",7
99846,Everything or Nothing: The Untold Story of 007,11
99853,Codependent Lesbian Space Alien Seeks Same,5
99910,"Last Stand, The",9
99917,Upstream Color,8
99992,Shadow Dancer,6
100044,Human Planet,11
100068,Comme un chef,1
100083,Movie 43,1
100106,"Pervert's Guide to Ideology, The",11
100159,Sightseers,1
100163,Hansel & Gretel: Witch Hunters,17
100194,Jim Jefferies: Fully Functional (EPIX),1
100226,Why Stop Now,16
100277,Tabu,13
100302,Upside Down,13
100304,"Liability, The",2
100306,Angst ,0
100326,Stand Up Guys,1
100383,Side Effects,6
100390,Identity Thief,1
100397,"ABCs of Death, The",17
100487,Beautiful Creatures,13
100498,"Good Day to Die Hard, A",9
100507,21 and Over,1
100527,Safe Haven,13
100553,Frozen Planet,11
100556,"Act of Killing, The",11
100579,Universal Soldier: Day of Reckoning,2
100611,Escape from Planet Earth,12
100714,Before Midnight,13
100737,Snitch,15
100810,Dark Skies,8
100843,Oh Boy (A Coffee in Berlin),16
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),5
100906,Maniac Cop 2,3
101025,Jack the Giant Slayer,4
101070,Wadjda,0
